rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
149,人物一/人物二/先生,.*人物一.*人物二.*先生.*,23,1,881,750,1
157,中国/人物二/人物一,.*中国.*人物二.*人物一.*,22,1,190,311,-1
159,人物一/人物二/兄弟,.*人物一.*人物二.*兄弟.*,22,-1,679,990,-1
160,人物一/人物二/蓝采和,.*人物一.*人物二.*蓝采和.*,22,1,1303,1432,-1
162,人物一/经历/人物二,.*人物一.*经历.*人物二.*,22,-1,671,1074,-1
164,人物二/人物一/发/弟弟,.*人物二.*人物一.*发.*弟弟.*,22,-1,868,1196,-1
165,人物二/人物一/王姬/发/弟弟,.*人物二.*人物一.*王姬.*发.*弟弟.*,22,-1,730,1025,-1
166,人物二/人物一/王姬/弟弟,.*人物二.*人物一.*王姬.*弟弟.*,22,-1,826,1173,-1
167,人物二/子/人物一/发/弟弟,.*人物二.*子.*人物一.*发.*弟弟.*,22,-1,373,662,-1
168,人物二/子/人物一/弟弟,.*人物二.*子.*人物一.*弟弟.*,22,-1,328,635,-1
169,人物二/子/人物一/王姬/发/弟弟,.*人物二.*子.*人物一.*王姬.*发.*弟弟.*,22,-1,306,522,-1
170,人物二/子/人物一/王姬/弟弟,.*人物二.*子.*人物一.*王姬.*弟弟.*,22,-1,320,553,-1
171,人物二/昌/人物一/发/弟弟,.*人物二.*昌.*人物一.*发.*弟弟.*,22,-1,970,1278,-1
172,人物二/昌/人物一/弟弟,.*人物二.*昌.*人物一.*弟弟.*,22,-1,1085,1413,-1
173,人物二/昌/人物一/王姬/发/弟弟,.*人物二.*昌.*人物一.*王姬.*发.*弟弟.*,22,-1,665,915,-1
174,人物二/昌/人物一/王姬/弟弟,.*人物二.*昌.*人物一.*王姬.*弟弟.*,22,-1,771,1065,-1
190,简介/人物一/人物二,.*简介.*人物一.*人物二.*,22,-1,851,1191,-1
191,人物一/人物二/未穷,.*人物一.*人物二.*未穷.*,21,1,1485,1248,1
192,人物一/人物二/未穷/辞,.*人物一.*人物二.*未穷.*辞.*,21,1,1311,975,1
193,人物一/人物二/未穷/遂,.*人物一.*人物二.*未穷.*遂.*,21,1,1315,963,1
194,人物一/人物二/未穷/遂/辞,.*人物一.*人物二.*未穷.*遂.*辞.*,21,1,1102,727,1
195,人物一/人物二/未穷/青之技,.*人物一.*人物二.*未穷.*青之技.*,21,1,1324,955,1
196,人物一/人物二/未穷/青之技/辞,.*人物一.*人物二.*未穷.*青之技.*辞.*,21,1,1059,690,1
197,人物一/人物二/未穷/青之技/遂,.*人物一.*人物二.*未穷.*青之技.*遂.*,21,1,1110,711,1
