rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
0,年/人物二/人物一,.*年.*人物二.*人物一.*,84,0,524,1114,-1
1,人物一/人物二/弟子,.*人物一.*人物二.*弟子.*,57,1,787,598,1
2,人物二/弟子/人物一,.*人物二.*弟子.*人物一.*,57,1,789,600,1
3,年/人物一/人物二,.*年.*人物一.*人物二.*,53,0,514,1095,-1
4,人物二/说/人物一,.*人物二.*说.*人物一.*,42,1,429,390,1
5,人物一/年/人物二,.*人物一.*年.*人物二.*,36,0,512,1091,-1
6,人物二/人物一/说,.*人物二.*人物一.*说.*,26,1,437,395,1
7,中/人物一/人物二,.*中.*人物一.*人物二.*,25,0,186,308,-1
8,人物/人物二/人物一,.*人物.*人物二.*人物一.*,25,0,244,610,-1
9,人物一/人物二/学生,.*人物一.*人物二.*学生.*,25,1,1545,1630,-1
10,中/人物二/人物一,.*中.*人物二.*人物一.*,24,0,181,336,-1
11,人物/人物一/人物二,.*人物.*人物一.*人物二.*,22,0,279,598,-1
12,人物一/人物/人物二,.*人物一.*人物.*人物二.*,22,0,278,581,-1
13,人物一/人物二/说,.*人物一.*人物二.*说.*,22,1,445,391,1
14,人物二/弟弟/人物一,.*人物二.*弟弟.*人物一.*,22,-1,790,1404,-1
15,人物一/中/人物二,.*人物一.*中.*人物二.*,21,0,167,312,-1
16,人物一/人物二/中,.*人物一.*人物二.*中.*,21,0,189,346,-1
17,人物一/人物二/得意,.*人物一.*人物二.*得意.*,21,1,1580,1722,-1
18,人物二/人物一/中,.*人物二.*人物一.*中.*,20,0,183,354,-1
19,人物一/子路/人物二,.*人物一.*子路.*人物二.*,19,1,1461,1554,-1
20,月/人物二/人物一,.*月.*人物二.*人物一.*,19,-1,291,780,-1
21,钟离/人物一/人物二,.*钟离.*人物一.*人物二.*,19,1,1390,1661,-1
22,铁拐李/人物一/人物二,.*铁拐李.*人物一.*人物二.*,19,1,1387,1645,-1
23,人物一/人物二/年,.*人物一.*人物二.*年.*,18,0,509,1093,-1
24,人物一/拜/人物二,.*人物一.*拜.*人物二.*,18,1,1302,1588,-1
25,人物二/中/人物一,.*人物二.*中.*人物一.*,18,0,177,305,-1
26,人物二/人物一/妹妹,.*人物二.*人物一.*妹妹.*,18,-1,716,1394,-1
27,人物二/哥哥/人物一,.*人物二.*哥哥.*人物一.*,18,-1,1102,1590,-1
