rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
384,人物一/人物二/父,.*人物一.*人物二.*父.*,8,-1,129,585,-1
485,人物二/之孙/人物一,.*人物二.*之孙.*人物一.*,7,-1,305,1253,-1
560,一个/人物二/人物一,.*一个.*人物二.*人物一.*,6,-1,90,181,-1
561,三年/年/人物二/人物一,.*三年.*年.*人物二.*人物一.*,6,-1,529,953,-1
562,个人/年/人物二/人物一,.*个人.*年.*人物二.*人物一.*,6,1,637,995,-1
563,个人/年/月/人物一/人物二,.*个人.*年.*月.*人物一.*人物二.*,6,0,482,530,-1
564,个人/生活/年/月/人物一/人物二,.*个人.*生活.*年.*月.*人物一.*人物二.*,6,0,518,528,-1
565,主席/人物二/夫人/人物一,.*主席.*人物二.*夫人.*人物一.*,6,1,351,505,-1
566,事件/人物一/人物二,.*事件.*人物一.*人物二.*,6,0,637,1274,-1
567,人物/人物一/人物一/人物二,.*人物.*人物一.*人物一.*人物二.*,6,-1,148,432,-1
568,人物/人物一/父亲/人物二,.*人物.*人物一.*父亲.*人物二.*,6,-1,90,308,-1
569,人物/人物二/人物二/人物一,.*人物.*人物二.*人物二.*人物一.*,6,0,160,469,-1
570,人物/简介/人物一/人物二,.*人物.*简介.*人物一.*人物二.*,6,-1,75,240,-1
571,人物一/个人/人物二/年,.*人物一.*个人.*人物二.*年.*,6,1,637,995,-1
572,人物一/个人/妻子/人物二,.*人物一.*个人.*妻子.*人物二.*,6,0,544,754,-1
573,人物一/中/人物二/之妻,.*人物一.*中.*人物二.*之妻.*,6,1,145,316,-1
574,人物一/举行/人物二,.*人物一.*举行.*人物二.*,6,1,671,1119,-1
575,人物一/人物/人物二/之妻,.*人物一.*人物.*人物二.*之妻.*,6,0,134,445,-1
576,人物一/人物/年/人物二,.*人物一.*人物.*年.*人物二.*,6,-1,265,516,-1
577,人物一/人物/简介/人物二,.*人物一.*人物.*简介.*人物二.*,6,-1,74,239,-1
578,人物一/人物一/人物二/之妻,.*人物一.*人物一.*人物二.*之妻.*,6,0,377,1189,-1
579,人物一/人物二/一子,.*人物一.*人物二.*一子.*,6,1,615,1482,-1
580,人物一/人物二/办理,.*人物一.*人物二.*办理.*,6,1,774,1655,-1
581,人物一/人物二/办理/离婚,.*人物一.*人物二.*办理.*离婚.*,6,1,758,1373,-1
582,人物一/人物二/名,.*人物一.*人物二.*名.*,6,0,329,1181,-1
583,人物一/人物二/娶,.*人物一.*人物二.*娶.*,6,-1,321,1042,-1
584,人物一/人物二/子女,.*人物一.*人物二.*子女.*,6,-1,472,1323,-1
585,人物一/人物二/孩子,.*人物一.*人物二.*孩子.*,6,0,584,1215,-1
586,人物一/人物二/封,.*人物一.*人物二.*封.*,6,-1,269,1193,-1
587,人物一/人物二/希望,.*人物一.*人物二.*希望.*,6,-1,541,1277,-1
588,人物一/人物二/曝光,.*人物一.*人物二.*曝光.*,6,1,756,1427,-1
589,人物一/人物二/演员,.*人物一.*人物二.*演员.*,6,0,304,677,-1
590,人物一/人物二/照片,.*人物一.*人物二.*照片.*,6,1,725,1409,-1
591,人物一/人物二/第七,.*人物一.*人物二.*第七.*,6,-1,427,1414,-1
592,人物一/人物二/美国,.*人物一.*人物二.*美国.*,6,0,755,1450,-1
593,人物一/人物二/诗,.*人物一.*人物二.*诗.*,6,0,280,893,-1
594,人物一/人物二/长,.*人物一.*人物二.*长.*,6,-1,468,1370,-1
595,人物一/写/人物二,.*人物一.*写.*人物二.*,6,-1,365,971,-1
596,人物一/出/生于/人物二,.*人物一.*出.*生于.*人物二.*,6,-1,369,605,-1
597,人物一/出生/人物二,.*人物一.*出生.*人物二.*,6,-1,629,1251,-1
598,人物一/去世/人物二,.*人物一.*去世.*人物二.*,6,-1,538,1467,-1
599,人物一/妻子/人物二/人物二,.*人物一.*妻子.*人物二.*人物二.*,6,0,340,587,-1
600,人物一/妻子/人物二/张,.*人物一.*妻子.*人物二.*张.*,6,1,433,586,-1
601,人物一/嫁/人物二,.*人物一.*嫁.*人物二.*,6,1,390,1321,-1
602,人物一/子/人物二,.*人物一.*子.*人物二.*,6,-1,141,686,-1
603,人物一/带/人物二,.*人物一.*带.*人物二.*,6,-1,264,563,-1
604,人物一/携/夫人/人物二,.*人物一.*携.*夫人.*人物二.*,6,1,354,601,-1
605,人物一/月/人物二/女儿,.*人物一.*月.*人物二.*女儿.*,6,-1,324,375,-1
606,人物一/武侠小说/人物二,.*人物一.*武侠小说.*人物二.*,6,0,453,1342,-1
607,人物一/死/人物二,.*人物一.*死.*人物二.*,6,-1,217,755,-1
608,人物一/没有/人物二,.*人物一.*没有.*人物二.*,6,-1,351,770,-1
609,人物一/父亲/人物二/母亲,.*人物一.*父亲.*人物二.*母亲.*,6,-1,34,155,-1
610,人物一/生日/人物二,.*人物一.*生日.*人物二.*,6,0,746,1438,-1
611,人物一/经历/人物一/人物二,.*人物一.*经历.*人物一.*人物二.*,6,-1,424,1023,-1
612,人物一/结婚/人物一/人物二,.*人物一.*结婚.*人物一.*人物二.*,6,0,684,1133,-1
613,人物一/结婚/月/人物二,.*人物一.*结婚.*月.*人物二.*,6,0,503,520,-1
614,人物一/老公/人物二,.*人物一.*老公.*人物二.*,6,1,753,1414,-1
615,人物一/辅佐/人物二,.*人物一.*辅佐.*人物二.*,6,-1,363,1286,-1
616,人物一/里/人物二,.*人物一.*里.*人物二.*,6,-1,338,709,-1
617,人物一/香港/人物二,.*人物一.*香港.*人物二.*,6,-1,598,1094,-1
618,人物二/一直/人物一,.*人物二.*一直.*人物一.*,6,1,554,1160,-1
619,人物二/丈夫/人物一/人物二,.*人物二.*丈夫.*人物一.*人物二.*,6,1,433,1098,-1
620,人物二/三子/人物一,.*人物二.*三子.*人物一.*,6,-1,403,1312,-1
621,人物二/上海/人物一,.*人物二.*上海.*人物一.*,6,0,702,1226,-1
622,人物二/两人/人物一,.*人物二.*两人.*人物一.*,6,0,548,860,-1
623,人物二/个人/人物一/年,.*人物二.*个人.*人物一.*年.*,6,0,637,995,-1
624,人物二/个人/年/人物一,.*人物二.*个人.*年.*人物一.*,6,0,637,995,-1
625,人物二/个人/生活/人物二/人物一,.*人物二.*个人.*生活.*人物二.*人物一.*,6,0,645,983,-1
626,人物二/中华民国/人物一,.*人物二.*中华民国.*人物一.*,6,-1,654,1602,-1
627,人物二/为妻/人物一,.*人物二.*为妻.*人物一.*,6,0,469,1450,-1
628,人物二/主持人/人物一,.*人物二.*主持人.*人物一.*,6,0,699,1290,-1
629,人物二/之子/人物一/人物二,.*人物二.*之子.*人物一.*人物二.*,6,-1,59,350,-1
630,人物二/人物/人物二/人物一,.*人物二.*人物.*人物二.*人物一.*,6,0,162,467,-1
631,人物二/人物一/一个,.*人物二.*人物一.*一个.*,6,0,91,179,-1
632,人物二/人物一/两个,.*人物二.*人物一.*两个.*,6,-1,471,1132,-1
633,人物二/人物一/中国,.*人物二.*人物一.*中国.*,6,-1,86,170,-1
634,人物二/人物一/参加,.*人物二.*人物一.*参加.*,6,0,629,982,-1
635,人物二/人物一/合影,.*人物二.*人物一.*合影.*,6,0,752,1512,-1
