rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
0.0,年/人物二/人物一,.*年.*人物二.*人物一.*,69,-1.0,507.0,858.0,-1
1.0,人物二/弟子/人物一,.*人物二.*弟子.*人物一.*,58,1.0,701.0,342.0,1
2.0,年/人物一/人物二,.*年.*人物一.*人物二.*,52,-1.0,490.0,845.0,-1
3.0,人物一/人物二/弟子,.*人物一.*人物二.*弟子.*,45,1.0,699.0,343.0,1
4.0,人物一/年/人物二,.*人物一.*年.*人物二.*,35,1.0,493.0,833.0,-1
5.0,人物二/弟弟/人物一,.*人物二.*弟弟.*人物一.*,33,-1.0,667.0,1007.0,-1
6.0,人物二/说/人物一,.*人物二.*说.*人物一.*,29,1.0,408.0,201.0,1
7.0,中/人物二/人物一,.*中.*人物二.*人物一.*,28,1.0,206.0,264.0,-1
8.0,人物二/人物一/中,.*人物二.*人物一.*中.*,28,-1.0,198.0,292.0,-1
9.0,中/人物一/人物二,.*中.*人物一.*人物二.*,27,-1.0,192.0,261.0,-1
10.0,人物二/中/人物一,.*人物二.*中.*人物一.*,25,1.0,191.0,249.0,-1
11.0,人物/人物一/人物二,.*人物.*人物一.*人物二.*,21,-1.0,259.0,484.0,-1
12.0,人物一/人物二/中,.*人物一.*人物二.*中.*,21,-1.0,199.0,297.0,-1
13.0,人物一/人物二/年,.*人物一.*人物二.*年.*,21,-1.0,486.0,833.0,-1
14.0,月/人物一/人物二,.*月.*人物一.*人物二.*,21,-1.0,272.0,585.0,-1
15.0,人物一/中/人物二,.*人物一.*中.*人物二.*,20,-1.0,182.0,250.0,-1
16.0,人物一/子路/人物二,.*人物一.*子路.*人物二.*,20,1.0,1380.0,1169.0,1
17.0,人物一/字/人物二,.*人物一.*字.*人物二.*,20,1.0,683.0,677.0,1
18.0,人物/人物二/人物一,.*人物.*人物二.*人物一.*,19,-1.0,229.0,486.0,-1
19.0,人物二/人物一/说,.*人物二.*人物一.*说.*,18,1.0,418.0,204.0,1
20.0,月/人物二/人物一,.*月.*人物二.*人物一.*,18,-1.0,273.0,589.0,-1
21.0,人物一/人物二/说,.*人物一.*人物二.*说.*,17,1.0,420.0,206.0,1
