rule_id,rule,frequence,label
0,人物二/弟子/人物一,73,0
1,年/人物二/人物一,70,0
2,年/人物一/人物二,50,0
3,人物一/人物二/弟子,38,0
4,人物二/说/人物一,37,0
5,人物/人物二/人物一,30,0
6,人物二/人物一/说,28,0
7,中/人物一/人物二,27,0
8,中/人物二/人物一,27,0
9,人物一/年/人物二,25,0
10,月/人物二/人物一,25,0
11,人物/人物一/人物二,23,0
12,人物二/中/人物一,23,0
13,人物二/弟弟/人物一,23,0
14,月/人物一/人物二,23,0
15,人物一/人物二/曹国舅,22,0
16,人物一/人物二/说,22,0
17,年/月/人物二/人物一,22,0
18,中国/人物二/人物一,21,0
19,人物一/人物二/中,21,0
20,人物一/中/人物二,20,0
21,人物一/人物二/学生,20,0
22,人物一/人物二/年,20,0
23,人物二/人物一/年,20,0
24,八仙/人物一/人物二,20,0
25,人物一/人物/人物二,19,0
26,年/月/人物一/人物二,19,0
27,人物一/人物二/徒弟,18,0
28,人物二/徒弟/人物一,18,0
29,弟子/人物一/人物二,18,0
30,张果老/人物一/人物二,18,0
31,人物一/人物二/为师,17,0
32,人物一/人物二/学习,17,0
33,人物二/人物一/中,17,0
34,人物一/人物二/中国,16,0
35,八仙/人物一/人物二/曹国舅,16,0
36,著名/人物二/人物一,16,0
37,人物一/字/人物二,15,0
38,人物一/拜/人物二,15,0
39,人物二/学生/人物一,15,0
40,张果老/人物一/人物二/曹国舅,15,0
41,钟离/人物一/人物二,15,0
42,铁拐李/人物一/人物二,15,0
43,人物一/人物二/何仙姑,14,0
44,人物一/人物二/得意,14,0
45,人物一/人物二/老师,14,0
46,人物一/哥哥/人物二,14,0
47,人物一/子路/人物二,14,0
48,人物一/拜/人物二/为师,14,0
49,人物二/妹妹/人物一,14,0
50,八仙/张果老/人物一/人物二,14,0
51,人物一/人物二/一个,13,0
52,人物一/鲁国/人物二,13,0
53,人物二/人物一/成为,13,0
54,人物二/人物一/王姬,13,0
55,人物二/弟子/人物一/人物二,13,0
56,人物二/王姬/人物一,13,0
57,人物二/王姬/人物一/王姬,13,0
58,八仙/张果老/人物一/人物二/曹国舅,13,0
59,日/人物一/人物二,13,0
60,月/日/人物一/人物二,13,0
61,汉/人物一/人物二,13,0
62,铁拐李/人物一/人物二/曹国舅,13,0
63,人物一/人物二/张,12,0
64,人物一/时/人物二,12,0
65,人物一/说/人物二,12,0
66,人物二/人物/人物一,12,0
67,人物二/人物一/兄弟,12,0
68,人物二/人物一/妹妹,12,0
69,人物二/子/人物一,12,0
70,日/人物二/人物一,12,0
71,时/人物二/人物一,12,0
72,月/日/人物二/人物一,12,0
73,汉/钟离/人物一/人物二,12,0
74,简介/人物一/人物二,12,0
75,钟离/人物一/人物二/曹国舅,12,0
76,人物一/人物二/一起,11,0
77,人物一/人物二/先生,11,0
78,人物一/人物二/弟弟,11,0
79,人物一/人物二/得意/弟子,11,0
80,人物一/人物二/罗克,11,0
81,人物一/字/子路/人物二,11,0
82,人物一/学/人物二,11,0
83,人物一/著名/人物二,11,0
84,人物二/人物一/中国,11,0
85,人物二/人物一/发,11,0
86,人物二/人物一/合作,11,0
87,人物二/人物一/王姬/发,11,0
88,人物二/人物一/罗克,11,0
89,人物二/家语/人物一,11,0
90,人物二/年/人物一,11,0
91,人物二/昌/人物一,11,0
92,人物二/昌/人物一/王姬,11,0
93,人物二/王姬/人物一/发,11,0
94,人物二/王姬/人物一/王姬/发,11,0
95,人物二/王姬/昌/人物一,11,0
96,人物二/王姬/昌/人物一/王姬,11,0
97,八仙/铁拐李/人物一/人物二,11,0
98,水浒/人物一/人物二,11,0
99,钟离/张果老/人物一/人物二,11,0
100,人物二/王姬/昌/人物一/王姬/发,10,0
101,何仙姑/人物一/人物二,10,0
102,八仙/何仙姑/人物一/人物二,10,0
103,八仙/张果老/何仙姑/人物一/人物二,10,0
104,八仙/铁拐李/人物一/人物二/曹国舅,10,0
105,年/日/人物一/人物二,10,0
106,年/月/日/人物一/人物二,10,0
107,张果老/何仙姑/人物一/人物二,10,0
108,相声/人物二/人物一,10,0
109,简介/人物二/人物一,10,0
110,蓝采和/人物一/人物二,10,0
