rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
0.0,年/人物二/人物一,.*年.*人物二.*人物一.*,351,0.0,3585.0,2050.0,1
1.0,年/人物一/人物二,.*年.*人物一.*人物二.*,273,0.0,3594.0,1998.0,1
2.0,月/人物二/人物一,.*月.*人物二.*人物一.*,153,0.0,3064.0,1129.0,1
3.0,人物一/年/人物二,.*人物一.*年.*人物二.*,134,0.0,3567.0,1981.0,1
4.0,年/月/人物二/人物一,.*年.*月.*人物二.*人物一.*,128,0.0,2381.0,898.0,1
5.0,月/人物一/人物二,.*月.*人物一.*人物二.*,123,1.0,3077.0,1117.0,1
6.0,人物一/父亲/人物二,.*人物一.*父亲.*人物二.*,116,-1.0,482.0,917.0,-1
7.0,人物二/儿子/人物一,.*人物二.*儿子.*人物一.*,108,-1.0,359.0,1097.0,-1
8.0,日/人物二/人物一,.*日.*人物二.*人物一.*,107,1.0,2929.0,1065.0,1
9.0,人物一/人物二/年,.*人物一.*人物二.*年.*,106,0.0,3571.0,1985.0,1
10.0,人物二/之子/人物一,.*人物二.*之子.*人物一.*,105,-1.0,215.0,872.0,-1
11.0,人物二/年/人物一,.*人物二.*年.*人物一.*,105,0.0,3560.0,1979.0,1
12.0,月/日/人物二/人物一,.*月.*日.*人物二.*人物一.*,103,1.0,1553.0,442.0,1
13.0,人物二/人物一/年,.*人物二.*人物一.*年.*,102,0.0,3578.0,1997.0,1
14.0,人物一/人物二/之子,.*人物一.*人物二.*之子.*,101,-1.0,216.0,864.0,-1
15.0,年/月/人物一/人物二,.*年.*月.*人物一.*人物二.*,100,1.0,2384.0,893.0,1
16.0,人物一/人物二/女儿,.*人物一.*人物二.*女儿.*,88,0.0,480.0,683.0,-1
17.0,人物二/妻子/人物一,.*人物二.*妻子.*人物一.*,87,1.0,1377.0,742.0,1
18.0,年/日/人物二/人物一,.*年.*日.*人物二.*人物一.*,87,1.0,2462.0,944.0,1
19.0,年/月/日/人物二/人物一,.*年.*月.*日.*人物二.*人物一.*,87,1.0,1621.0,546.0,1
20.0,人物一/人物二/儿子,.*人物一.*人物二.*儿子.*,84,-1.0,363.0,1076.0,-1
21.0,人物/人物一/人物二,.*人物.*人物一.*人物二.*,83,0.0,1162.0,943.0,1
22.0,人物/人物二/人物一,.*人物.*人物二.*人物一.*,83,0.0,1122.0,967.0,1
23.0,中/人物二/人物一,.*中.*人物二.*人物一.*,82,0.0,622.0,409.0,1
24.0,人物二/夫人/人物一,.*人物二.*夫人.*人物一.*,78,1.0,1573.0,872.0,1
25.0,人物二/女儿/人物一,.*人物二.*女儿.*人物一.*,78,-1.0,480.0,698.0,-1
26.0,人物二/人物一/之子,.*人物二.*人物一.*之子.*,77,-1.0,215.0,877.0,-1
27.0,中/人物一/人物二,.*中.*人物一.*人物二.*,75,0.0,616.0,332.0,1
28.0,人物一/妻子/人物二,.*人物一.*妻子.*人物二.*,73,1.0,1377.0,741.0,1
29.0,人物一/人物二/中,.*人物一.*人物二.*中.*,72,0.0,666.0,403.0,1
