rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
911,丈夫/人物二/人物一,.*丈夫.*人物二.*人物一.*,24,1,4252,3203,1
912,三国/人物一/人物二,.*三国.*人物一.*人物二.*,24,-1,2975,3449,-1
913,人物一/人物/人物二/人物一,.*人物一.*人物.*人物二.*人物一.*,24,1,2226,1496,1
914,人物一/人物一/人物二/张,.*人物一.*人物一.*人物二.*张.*,24,1,5480,3162,1
915,人物一/人物二/一生,.*人物一.*人物二.*一生.*,24,1,7037,4662,1
916,人物一/人物二/兄弟,.*人物一.*人物二.*兄弟.*,24,-1,3982,3439,1
917,人物一/人物二/公主,.*人物一.*人物二.*公主.*,24,-1,2621,3224,-1
918,人物一/人物二/共同,.*人物一.*人物二.*共同.*,24,1,7095,4620,1
919,人物一/人物二/唯一,.*人物一.*人物二.*唯一.*,24,1,6672,4701,1
920,人物一/人物二/找,.*人物一.*人物二.*找.*,24,1,6205,3421,1
921,人物一/人物二/最终,.*人物一.*人物二.*最终.*,24,1,5756,3532,1
922,人物一/人物二/杀死,.*人物一.*人物二.*杀死.*,24,1,5177,4329,1
923,人物一/人物二/饰演,.*人物一.*人物二.*饰演.*,24,1,2317,1113,1
924,人物一/台湾/人物二,.*人物一.*台湾.*人物二.*,24,1,6325,3880,1
925,人物一/喜欢/人物二,.*人物一.*喜欢.*人物二.*,24,1,6931,4353,1
926,人物一/妈妈/人物二,.*人物一.*妈妈.*人物二.*,24,1,6667,3377,1
927,人物一/年/月/人物二/人物一,.*人物一.*年.*月.*人物二.*人物一.*,24,1,3794,1595,1
928,人物一/派/人物二,.*人物一.*派.*人物二.*,24,-1,3946,2988,1
929,人物一/赵高/人物二,.*人物一.*赵高.*人物二.*,24,-1,3998,3251,1
930,人物二/人物一/传,.*人物二.*人物一.*传.*,24,1,3461,3318,1
931,人物二/人物一/即位,.*人物二.*人物一.*即位.*,24,-1,5411,4940,1
932,人物二/人物一/合作,.*人物二.*人物一.*合作.*,24,1,4590,2058,1
933,人物二/人物一/喜欢,.*人物二.*人物一.*喜欢.*,24,1,6931,4353,1
934,人物二/人物一/家庭,.*人物二.*人物一.*家庭.*,24,1,6914,4498,1
935,人物二/人物一/来到,.*人物二.*人物一.*来到.*,24,1,6320,3248,1
936,人物二/人物一/结为,.*人物二.*人物一.*结为.*,24,1,6438,4377,1
937,人物二/人物一/身边,.*人物二.*人物一.*身边.*,24,1,7172,4239,1
938,人物二/人物二/人物一/张,.*人物二.*人物二.*人物一.*张.*,24,1,5487,3231,1
939,人物二/人物二/年/人物一,.*人物二.*人物二.*年.*人物一.*,24,1,5011,3012,1
940,人物二/孩子/人物一,.*人物二.*孩子.*人物一.*,24,1,6821,4095,1
941,人物二/校长/人物一,.*人物二.*校长.*人物一.*,24,-1,7178,5592,1
942,人物二/饰演/人物一,.*人物二.*饰演.*人物一.*,24,1,2317,1113,1
943,北京/人物二/人物一,.*北京.*人物二.*人物一.*,24,1,6931,4141,1
944,年/人物一/人物二/婚礼,.*年.*人物一.*人物二.*婚礼.*,24,1,5483,2517,1
945,新/人物二/人物一,.*新.*人物二.*人物一.*,24,1,6500,3986,1
946,月/人物一/妻子/人物二,.*月.*人物一.*妻子.*人物二.*,24,1,3461,1194,1
947,朝鲜/人物二/人物一,.*朝鲜.*人物二.*人物一.*,24,-1,6086,4819,1
948,歌手/亚洲/人物二/人物一,.*歌手.*亚洲.*人物二.*人物一.*,24,-1,6294,3511,1
949,歌手/亚洲/人物二/人物一/母亲,.*歌手.*亚洲.*人物二.*人物一.*母亲.*,24,-1,5585,3370,1
