rule_id,rule,frequence,label
58,人物二/人物一/张,43,0
59,人物二/娶/人物一,43,0
60,人物二/月/人物一,43,0
61,生活/人物一/人物二,43,0
62,人物一/人物二/子,42,0
63,人物一/人物二/父亲,42,0
64,人物一/人物二/时,41,0
65,人物一/女儿/人物二,41,0
66,人物二/人物一/时,41,0
67,人物二/人物一/母亲,41,0
68,人物二/人物一/父亲,41,0
69,人物二/时/人物一,41,0
70,说/人物二/人物一,41,0
71,个人/人物二/人物一,40,0
72,人物二/人物一/一起,39,0
73,人物二/生/人物一,39,0
74,人物一/丈夫/人物二,38,0
75,后来/人物二/人物一,38,0
76,中国/人物二/人物一,37,0
77,人物一/日/人物二,37,0
78,人物一/月/日/人物二,37,0
79,人物二/长子/人物一,37,0
80,个人/人物一/人物二,36,0
81,人物一/人物二/之女,36,0
82,人物一/人物二/长子,36,0
83,人物一/说/人物二,36,0
84,人物二/人物一/两人,36,0
85,人物二/人物一/夫人,36,0
86,个人/生活/人物二/人物一,35,0
87,人物一/人物二/夫人,35,0
88,人物二/人物一/一个,35,0
89,个人/生活/人物一/人物二,34,0
90,人物一/人物二/张,34,0
91,人物二/之女/人物一,34,0
92,人物二/人物一/二人,34,0
93,人物二/人物一/便,34,0
94,人物二/人物一/没有,34,0
95,人物二/母亲/人物一,34,0
96,时/人物二/人物一,34,0
97,人物一/人物二/一个,33,0
98,人物一/年/日/人物二,33,0
99,人物一/年/月/日/人物二,33,0
100,人物二/年/月/人物一,33,0
101,父亲/人物二/人物一,33,0
102,说/人物一/人物二,33,0
103,人物一/人物二/一起,32,0
104,人物一/人物二/年/月,32,0
105,人物一/人物二/母亲,32,0
106,人物一/人物二/生,32,0
107,人物一/嫁给/人物二,32,0
108,人物一/生活/人物二,32,0
109,人物二/人物/人物一,32,0
110,人物二/人物一/妻子,32,0
111,后来/人物一/人物二,32,0
112,人物二/人物一/孩子,31,0
113,人物二/日/人物一,31,0
114,人物二/月/日/人物一,31,0
115,人物二/杀/人物一,31,0
116,人物二/死后/人物一,31,0
117,人物二/说/人物一,31,0
118,年/人物一/人物二/结婚,31,0
119,人物一/人物二/做,30,0
120,人物二/一个/人物一,30,0
121,时/人物一/人物二,30,0
122,简介/人物二/人物一,30,0
123,人物一/人物二/妻子,29,0
124,人物二/人物一/父子,29,0
125,人物二/结婚/人物一,29,0
126,人物一/人物二/两人,28,0
127,人物二/人物一/年/月,28,0
128,人物二/人物一/日,28,0
129,人物二/人物一/爱,28,0
130,人物一/个人/人物二,27,0
131,人物一/人物二/没有,27,0
132,人物一/饰/人物二,27,0
133,人物二/人物一/中国,27,0
134,人物二/生活/人物一,27,0
135,人物一/人物二/便,26,0
136,人物一/死后/人物二,26,0
137,人物二/人物一/故事,26,0
138,人物二/人物一/饰,26,0
139,人物二/便/人物一,26,0
140,人物二/年/日/人物一,26,0
141,人物二/年/月/日/人物一,26,0
142,前/人物二/人物一,26,0
143,妻子/人物一/人物二,26,0
144,歌手/人物二/人物一,26,0
145,人物一/人物二/二人,25,0
146,人物一/人物二/会,25,0
147,人物一/人物二/日,25,0
148,人物一/年/人物一/人物二,25,0
149,人物一/生/人物二,25,0
150,人物二/人物一/婚礼,25,0
151,人物二/人物一/月/日,25,0
152,人物二/人物一/生,25,0
153,人物二/著名/人物一,25,0
154,年/人物二/人物一/结婚,25,0
155,人物一/一个/人物二,24,0
156,人物一/个人/生活/人物二,24,0
157,人物一/人物二/上海,24,0
158,人物一/长子/人物二,24,0
159,人物二/去世/人物一,24,0
160,内容简介/人物二/人物一,24,0
161,三国/人物二/人物一,23,0
162,人物一/人物/人物一/人物二,23,0
163,人物一/人物二/婚礼,23,0
164,人物一/人物二/月/日,23,0
165,人物二/人物一/先生,23,0
166,人物二/人物一/太子,23,0
167,人物二/人物一/成为,23,0
168,人物二/后来/人物一,23,0
169,人物二/妻/人物一,23,0
170,人物二/演员/人物一,23,0
171,介绍/人物二/人物一,23,0
172,导演/人物二/人物一,23,0
173,饰/人物一/人物二,23,0
174,饰/人物二/人物一,23,0
175,主演/人物二/人物一,22,0
176,人物一/人物二/太子,22,0
177,人物一/人物二/故事,22,0
178,人物一/人物二/次子,22,0
179,人物一/人物二/饰,22,0
180,人物一/女/人物二,22,0
181,人物一/香港/人物二,22,0
182,人物二/女/人物一,22,0
183,女儿/人物一/人物二,22,0
184,月/人物一/人物二/结婚,22,0
185,饰演/人物二/人物一,22,0
