rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
101,人物二/人物一/日,.*人物二.*人物一.*日.*,74,1,3025,1206,1
116,年/人物一/人物二/结婚,.*年.*人物一.*人物二.*结婚.*,69,1,4283,2137,1
122,人物二/人物一/月/日,.*人物二.*人物一.*月.*日.*,64,1,1571,493,1
125,人物二/著名/人物一,.*人物二.*著名.*人物一.*,61,-1,3753,3601,1
130,人物一/年/人物一/人物二,.*人物一.*年.*人物一.*人物二.*,60,0,4183,2805,1
134,人物二/其子/人物一,.*人物二.*其子.*人物一.*,58,-1,3779,4266,-1
137,人物一/个人/人物一/人物二,.*人物一.*个人.*人物一.*人物二.*,57,1,5695,4274,1
139,人物二/个人/人物一,.*人物二.*个人.*人物一.*,57,1,5758,4007,1
143,人物一/生活/人物一/人物二,.*人物一.*生活.*人物一.*人物二.*,56,1,5030,3035,1
148,人物一/个人/生活/人物一/人物二,.*人物一.*个人.*生活.*人物一.*人物二.*,55,1,5299,2860,1
149,人物一/人物二/爱情,.*人物一.*人物二.*爱情.*,55,1,5615,2912,1
156,人物一/人物二/婚礼,.*人物一.*人物二.*婚礼.*,53,1,5652,3164,1
158,人物二/人物一/年/日,.*人物二.*人物一.*年.*日.*,52,1,2576,1062,1
159,人物二/人物一/年/月/日,.*人物二.*人物一.*年.*月.*日.*,52,1,1659,613,1
162,人物一/人物一/父亲/人物二,.*人物一.*人物一.*父亲.*人物二.*,51,-1,1413,1786,-1
165,人物二/个人/生活/人物一,.*人物二.*个人.*生活.*人物一.*,51,1,4310,1811,1
166,人物二/人物一/中国,.*人物二.*人物一.*中国.*,51,0,1180,483,1
167,妻子/人物一/人物二,.*妻子.*人物一.*人物二.*,51,1,1368,790,1
168,年/人物二/人物一/人物二,.*年.*人物二.*人物一.*人物二.*,51,1,4260,2975,1
169,中国/人物二/人物一,.*中国.*人物二.*人物一.*,50,0,1183,484,1
176,人物二/人物一/爱情,.*人物二.*人物一.*爱情.*,49,1,5617,2912,1
177,内容简介/人物二/人物一,.*内容简介.*人物二.*人物一.*,49,0,3573,2762,1
181,人物二/人物一/会,.*人物二.*人物一.*会.*,48,0,3724,1654,1
186,年/人物二/人物一/婚礼,.*年.*人物二.*人物一.*婚礼.*,47,1,4788,2329,1
188,人物二/人物一/举行/婚礼,.*人物二.*人物一.*举行.*婚礼.*,46,1,4031,1313,1
189,人物二/人物一/孩子,.*人物二.*人物一.*孩子.*,46,0,5123,3743,1
