rule_id,rule,frequence,label
0,年/人物二/人物一,347,0
1,年/人物一/人物二,264,0
2,月/人物二/人物一,186,0
3,月/人物一/人物二,142,0
4,年/月/人物二/人物一,138,0
5,人物二/儿子/人物一,132,0
6,日/人物二/人物一,116,0
7,月/日/人物二/人物一,115,0
8,人物一/年/人物二,114,0
9,年/月/人物一/人物二,111,0
10,人物二/人物一/年,110,0
11,人物一/父亲/人物二,109,0
12,人物二/之子/人物一,108,0
13,人物一/人物二/之子,106,0
14,中/人物二/人物一,105,0
15,人物一/人物二/年,102,0
16,人物二/年/人物一,100,0
17,日/人物一/人物二,98,0
18,人物/人物二/人物一,95,0
19,月/日/人物一/人物二,95,0
20,人物/人物一/人物二,87,0
21,年/日/人物二/人物一,87,0
22,年/月/日/人物二/人物一,87,0
23,人物一/人物二/结婚,84,0
24,人物二/女儿/人物一,84,0
25,人物一/人物二/女儿,83,0
26,人物二/夫人/人物一,83,0
27,人物二/妻子/人物一,80,0
28,人物一/人物二/儿子,79,0
29,中/人物一/人物二,77,0
30,年/日/人物一/人物二,74,0
31,年/月/日/人物一/人物二,74,0
32,人物一/儿子/人物二,72,0
33,人物一/妻子/人物二,70,0
34,人物一/月/人物二,70,0
35,人物二/人物一/中,70,0
36,人物一/中/人物二,67,0
37,人物二/父亲/人物一,66,0
38,人物一/人物/人物二,60,0
39,人物一/人物二/中,58,0
40,人物一/年/月/人物二,58,0
41,人物二/人物一/女儿,58,0
42,人物二/中/人物一,57,0
43,人物二/人物一/之子,55,0
44,人物二/月/人物一,54,0
45,人物一/人物二/月,52,0
46,人物二/人物一/儿子,52,0
47,人物二/人物一/月,52,0
48,人物二/人物一/说,52,0
49,人物二/生/人物一,51,0
50,人物一/人物二/夫妇,49,0
51,人物二/长子/人物一,49,0
52,人物一/之子/人物二,48,0
53,人物一/夫人/人物二,48,0
54,人物一/人物二/两人,47,0
55,人物一/时/人物二,47,0
56,时/人物二/人物一,47,0
57,生活/人物二/人物一,47,0
58,人物一/女儿/人物二,45,0
59,人物一/说/人物二,45,0
60,人物二/年/月/人物一,45,0
61,人物一/丈夫/人物二,44,0
62,人物一/日/人物二,44,0
63,人物一/母亲/人物二,44,0
64,人物二/人物一/父亲,44,0
65,个人/人物二/人物一,43,0
66,人物一/人物二/说,43,0
67,人物一/月/日/人物二,43,0
68,人物二/人物一/夫妇,43,0
69,人物二/死后/人物一,43,0
70,人物二/母亲/人物一,43,0
71,人物二/人物一/张,42,0
72,人物二/人物一/结婚,42,0
73,人物二/时/人物一,42,0
74,说/人物二/人物一,42,0
75,人物二/说/人物一,41,0
76,人物二/人物一/年/月,40,0
77,人物二/人物一/母亲,40,0
78,生活/人物一/人物二,40,0
79,人物二/人物一/两人,39,0
80,人物二/人物一/妻子,39,0
81,说/人物一/人物二,39,0
82,人物一/人物二/夫人,38,0
83,人物一/人物二/年/月,38,0
84,人物一/人物二/张,38,0
85,人物一/人物二/时,38,0
86,人物一/年/日/人物二,38,0
87,人物一/年/月/日/人物二,38,0
88,人物一/饰/人物二,38,0
89,人物二/一个/人物一,38,0
90,人物二/之女/人物一,38,0
91,人物一/人物二/之女,37,0
92,人物一/人物二/生,36,0
93,人物二/娶/人物一,36,0
94,人物二/杀/人物一,36,0
95,个人/人物一/人物二,35,0
96,个人/生活/人物二/人物一,35,0
97,人物一/人物二/一个,35,0
98,人物一/人物二/妻子,35,0
99,人物一/人物二/母亲,35,0
100,人物一/人物二/长子,34,0
101,人物一/生/人物二,34,0
102,人物二/人物一/一个,34,0
103,人物二/人物一/便,34,0
104,个人/生活/人物一/人物二,33,0
105,人物一/人物二/子,33,0
106,人物一/人物二/父亲,33,0
107,后来/人物二/人物一,33,0
108,父亲/人物二/人物一,33,0
109,人物一/人物二/便,32,0
110,人物一/人物二/日,32,0
111,人物一/人物二/没有,32,0
112,人物二/人物/人物一,32,0
113,人物二/人物一/太子,31,0
114,人物二/人物一/时,31,0
115,人物二/人物一/父子,31,0
116,人物二/去世/人物一,31,0
117,人物二/日/人物一,31,0
118,饰/人物一/人物二,31,0
119,人物一/人物二/夫妻,30,0
120,人物一/人物二/月/日,30,0
121,人物一/死后/人物二,30,0
122,人物一/生活/人物二,30,0
123,人物二/丈夫/人物一,30,0
124,人物二/人物一/没有,30,0
125,人物二/子/人物一,30,0
126,人物二/次子/人物一,30,0
127,中国/人物二/人物一,29,0
128,人物一/人物二/一起,29,0
129,人物二/月/日/人物一,29,0
130,年/人物一/人物二/结婚,29,0
131,经历/人物一/人物二,29,0
132,人物一/人物二/孩子,28,0
133,人物二/人物一/夫人,28,0
134,人物二/人物一/生,28,0
135,人物二/演员/人物一,28,0
136,人物二/生活/人物一,28,0
137,时/人物一/人物二,28,0
138,人物一/人物二/丈夫,27,0
139,人物一/人物二/中国,27,0
140,人物一/人物二/之妻,27,0
141,人物一/长子/人物二,27,0
142,人物二/人物一/二人,27,0
143,人物二/太子/人物一,27,0
144,介绍/人物一/人物二,27,0
145,人物一/一个/人物二,26,0
146,人物一/个人/人物二,26,0
147,人物一/个人/生活/人物二,26,0
148,人物一/人物二/爱,26,0
149,人物二/人物一/一起,26,0
150,人物二/人物一/中国,26,0
151,人物二/便/人物一,26,0
152,人物二/年/日/人物一,26,0
153,人物二/年/月/日/人物一,26,0
154,简介/人物二/人物一,26,0
155,主要/人物二/人物一,25,0
156,人物一/人物二/二人,25,0
157,人物一/人物二/年/日,25,0
158,人物一/人物二/年/月/日,25,0
159,人物一/人物二/故事,25,0
160,人物二/人物一/之后,25,0
161,人物二/人物一/死,25,0
162,后来/人物一/人物二,25,0
163,父亲/人物一/人物二,25,0
164,一个/人物二/人物一,24,0
165,三国/人物二/人物一,24,0
166,人物一/中国/人物二,24,0
167,人物一/人物二/上海,24,0
168,人物一/人物二/会,24,0
169,人物一/人物二/出生,24,0
170,人物一/人物二/爱情,24,0
171,人物一/生于/人物二,24,0
172,人物二/个人/人物一,24,0
173,人物二/人物一/举行,24,0
174,人物二/人物一/婚礼,24,0
175,人物二/人物一/想,24,0
176,人物二/人物一/成为,24,0
177,人物二/人物一/日,24,0
178,人物二/人物一/饰,24,0
179,妻子/人物一/人物二,24,0
180,饰演/人物二/人物一,24,0
181,人物一/人物二/饰,23,0
182,人物二/人物一/主演,23,0
183,人物二/人物一/爱,23,0
184,人物二/著名/人物一,23,0
185,介绍/人物二/人物一,23,0
186,饰/人物二/人物一,23,0
187,儿子/人物一/人物二,22,0
188,前/人物二/人物一,22,0
189,女儿/人物二/人物一,22,0
190,妻子/人物二/人物一,22,0
191,故事/人物二/人物一,22,0
