rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
0.0,年/人物二/人物一,.*年.*人物二.*人物一.*,370,1.0,4430.0,1834.0,1
1.0,年/人物一/人物二,.*年.*人物一.*人物二.*,285,1.0,4420.0,1798.0,1
2.0,月/人物二/人物一,.*月.*人物二.*人物一.*,188,1.0,3489.0,1034.0,1
3.0,年/月/人物二/人物一,.*年.*月.*人物二.*人物一.*,156,1.0,2773.0,872.0,1
4.0,月/人物一/人物二,.*月.*人物一.*人物二.*,134,1.0,3480.0,1023.0,1
5.0,日/人物二/人物一,.*日.*人物二.*人物一.*,129,1.0,3344.0,983.0,1
6.0,人物一/年/人物二,.*人物一.*年.*人物二.*,124,-1.0,4360.0,1780.0,1
7.0,月/日/人物二/人物一,.*月.*日.*人物二.*人物一.*,124,1.0,1749.0,437.0,1
8.0,人物二/儿子/人物一,.*人物二.*儿子.*人物一.*,121,-1.0,563.0,1037.0,-1
9.0,人物二/年/人物一,.*人物二.*年.*人物一.*,120,-1.0,4361.0,1771.0,1
10.0,年/月/人物一/人物二,.*年.*月.*人物一.*人物二.*,109,1.0,2772.0,875.0,1
11.0,人物一/人物二/之子,.*人物一.*人物二.*之子.*,106,-1.0,296.0,841.0,-1
12.0,年/日/人物二/人物一,.*年.*日.*人物二.*人物一.*,106,1.0,2851.0,950.0,1
13.0,年/月/日/人物二/人物一,.*年.*月.*日.*人物二.*人物一.*,106,1.0,1843.0,562.0,1
14.0,中/人物二/人物一,.*中.*人物二.*人物一.*,105,1.0,1074.0,410.0,1
15.0,人物二/之子/人物一,.*人物二.*之子.*人物一.*,105,-1.0,297.0,852.0,-1
16.0,人物一/人物二/女儿,.*人物一.*人物二.*女儿.*,104,-1.0,836.0,609.0,1
17.0,人物二/人物一/年,.*人物二.*人物一.*年.*,104,1.0,4388.0,1788.0,1
18.0,人物二/女儿/人物一,.*人物二.*女儿.*人物一.*,96,-1.0,831.0,622.0,1
19.0,人物/人物一/人物二,.*人物.*人物一.*人物二.*,95,1.0,1775.0,946.0,1
20.0,人物一/人物二/儿子,.*人物一.*人物二.*儿子.*,94,-1.0,559.0,1013.0,-1
21.0,人物一/父亲/人物二,.*人物一.*父亲.*人物二.*,93,-1.0,743.0,804.0,-1
22.0,日/人物一/人物二,.*日.*人物一.*人物二.*,93,1.0,3334.0,974.0,1
23.0,月/日/人物一/人物二,.*月.*日.*人物一.*人物二.*,90,1.0,1747.0,436.0,1
24.0,人物一/人物二/年,.*人物一.*人物二.*年.*,85,1.0,4387.0,1791.0,1
25.0,中/人物一/人物二,.*中.*人物一.*人物二.*,84,1.0,1021.0,342.0,1
26.0,人物/人物二/人物一,.*人物.*人物二.*人物一.*,82,-1.0,1777.0,910.0,1
27.0,人物二/妻子/人物一,.*人物二.*妻子.*人物一.*,80,1.0,1834.0,557.0,1
28.0,年/日/人物一/人物二,.*年.*日.*人物一.*人物二.*,75,1.0,2849.0,948.0,1
29.0,年/月/日/人物一/人物二,.*年.*月.*日.*人物一.*人物二.*,75,1.0,1841.0,562.0,1
30.0,人物二/夫人/人物一,.*人物二.*夫人.*人物一.*,74,1.0,2073.0,684.0,1
31.0,人物一/儿子/人物二,.*人物一.*儿子.*人物二.*,72,-1.0,558.0,1003.0,-1
32.0,人物二/人物一/之子,.*人物二.*人物一.*之子.*,72,-1.0,294.0,855.0,-1
33.0,人物一/人物/人物二,.*人物一.*人物.*人物二.*,71,1.0,1671.0,860.0,1
34.0,人物二/人物一/儿子,.*人物二.*人物一.*儿子.*,68,-1.0,562.0,1001.0,-1
35.0,人物一/妻子/人物二,.*人物一.*妻子.*人物二.*,65,1.0,1824.0,558.0,1
36.0,人物二/人物一/女儿,.*人物二.*人物一.*女儿.*,63,-1.0,826.0,609.0,1
37.0,人物一/人物二/结婚,.*人物一.*人物二.*结婚.*,62,1.0,6127.0,2240.0,1
38.0,人物二/中/人物一,.*人物二.*中.*人物一.*,60,1.0,1020.0,367.0,1
39.0,人物二/月/人物一,.*人物二.*月.*人物一.*,59,1.0,3475.0,1012.0,1
40.0,人物一/中/人物二,.*人物一.*中.*人物二.*,57,1.0,1012.0,355.0,1
41.0,人物一/月/人物二,.*人物一.*月.*人物二.*,56,-1.0,3467.0,1006.0,1
42.0,人物一/夫人/人物二,.*人物一.*夫人.*人物二.*,55,1.0,2066.0,672.0,1
43.0,人物二/时/人物一,.*人物二.*时.*人物一.*,55,1.0,372.0,175.0,1
44.0,人物一/人物二/中,.*人物一.*人物二.*中.*,54,1.0,1119.0,372.0,1
45.0,人物二/人物一/月,.*人物二.*人物一.*月.*,54,1.0,3481.0,1017.0,1
46.0,人物二/人物一/结婚,.*人物二.*人物一.*结婚.*,53,1.0,6126.0,2241.0,1
47.0,人物一/时/人物二,.*人物一.*时.*人物二.*,52,1.0,396.0,189.0,1
48.0,人物二/人物一/时,.*人物二.*人物一.*时.*,52,1.0,424.0,204.0,1
49.0,人物二/母亲/人物一,.*人物二.*母亲.*人物一.*,52,-1.0,1830.0,1216.0,1
50.0,人物一/女儿/人物二,.*人物一.*女儿.*人物二.*,51,-1.0,831.0,608.0,1
51.0,时/人物二/人物一,.*时.*人物二.*人物一.*,51,-1.0,412.0,233.0,1
52.0,人物一/人物二/夫妇,.*人物一.*人物二.*夫妇.*,50,1.0,2774.0,552.0,1
53.0,人物二/父亲/人物一,.*人物二.*父亲.*人物一.*,49,-1.0,734.0,821.0,-1
54.0,人物一/人物二/夫人,.*人物一.*人物二.*夫人.*,48,1.0,2077.0,663.0,1
55.0,人物一/年/月/人物二,.*人物一.*年.*月.*人物二.*,48,-1.0,2769.0,862.0,1
56.0,人物二/人物一/中,.*人物二.*人物一.*中.*,48,1.0,1124.0,411.0,1
57.0,人物一/之子/人物二,.*人物一.*之子.*人物二.*,47,-1.0,294.0,827.0,-1
58.0,人物一/人物二/说,.*人物一.*人物二.*说.*,47,1.0,1241.0,238.0,1
59.0,生活/人物一/人物二,.*生活.*人物一.*人物二.*,47,1.0,5699.0,1628.0,1
60.0,人物一/人物二/张,.*人物一.*人物二.*张.*,46,1.0,5710.0,2114.0,1
61.0,人物一/人物二/长子,.*人物一.*人物二.*长子.*,46,-1.0,1901.0,2158.0,-1
62.0,个人/人物一/人物二,.*个人.*人物一.*人物二.*,45,1.0,7368.0,3253.0,1
63.0,人物一/人物二/一个,.*人物一.*人物二.*一个.*,45,1.0,1574.0,326.0,1
64.0,人物一/人物二/之女,.*人物一.*人物二.*之女.*,45,-1.0,1481.0,1688.0,-1
65.0,人物一/人物二/子,.*人物一.*人物二.*子.*,45,-1.0,1749.0,2380.0,-1
66.0,人物二/人物一/张,.*人物二.*人物一.*张.*,45,1.0,5736.0,2139.0,1
67.0,人物二/杀/人物一,.*人物二.*杀.*人物一.*,45,1.0,3733.0,1699.0,1
68.0,人物二/年/月/人物一,.*人物二.*年.*月.*人物一.*,44,1.0,2772.0,859.0,1
69.0,人物二/长子/人物一,.*人物二.*长子.*人物一.*,44,-1.0,1901.0,2157.0,-1
70.0,时/人物一/人物二,.*时.*人物一.*人物二.*,44,1.0,417.0,196.0,1
71.0,人物二/子/人物一,.*人物二.*子.*人物一.*,43,-1.0,1788.0,2614.0,-1
72.0,个人/生活/人物一/人物二,.*个人.*生活.*人物一.*人物二.*,42,1.0,4967.0,1393.0,1
73.0,人物一/丈夫/人物二,.*人物一.*丈夫.*人物二.*,42,1.0,4329.0,2532.0,1
74.0,人物一/人物二/两人,.*人物一.*人物二.*两人.*,42,1.0,6529.0,1597.0,1
75.0,人物一/人物二/月,.*人物一.*人物二.*月.*,41,1.0,3481.0,1005.0,1
76.0,人物二/人物一/夫妇,.*人物二.*人物一.*夫妇.*,41,1.0,2766.0,554.0,1
77.0,人物二/人物一/婚礼,.*人物二.*人物一.*婚礼.*,41,1.0,7179.0,2473.0,1
78.0,人物一/人物二/生,.*人物一.*人物二.*生.*,40,-1.0,2499.0,1912.0,1
