rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
0,年/人物二/人物一,.*年.*人物二.*人物一.*,351,0,3847,2143,1
1,年/人物一/人物二,.*年.*人物一.*人物二.*,273,0,3859,2091,1
2,月/人物二/人物一,.*月.*人物二.*人物一.*,153,0,3296,1205,1
3,人物一/年/人物二,.*人物一.*年.*人物二.*,134,0,3830,2075,1
4,年/月/人物二/人物一,.*年.*月.*人物二.*人物一.*,128,0,2563,947,1
5,月/人物一/人物二,.*月.*人物一.*人物二.*,123,1,3309,1197,1
6,人物一/父亲/人物二,.*人物一.*父亲.*人物二.*,116,-1,628,952,-1
7,人物二/儿子/人物一,.*人物二.*儿子.*人物一.*,108,-1,494,1137,-1
8,日/人物二/人物一,.*日.*人物二.*人物一.*,107,1,3148,1138,1
9,人物一/人物二/年,.*人物一.*人物二.*年.*,106,0,3834,2079,1
10,人物二/之子/人物一,.*人物二.*之子.*人物一.*,105,-1,298,893,-1
11,人物二/年/人物一,.*人物二.*年.*人物一.*,105,0,3822,2072,1
12,月/日/人物二/人物一,.*月.*日.*人物二.*人物一.*,103,1,1614,457,1
13,人物二/人物一/年,.*人物二.*人物一.*年.*,102,0,3839,2090,1
14,人物一/人物二/之子,.*人物一.*人物二.*之子.*,101,-1,299,886,-1
15,年/月/人物一/人物二,.*年.*月.*人物一.*人物二.*,100,1,2565,945,1
16,人物一/人物二/女儿,.*人物一.*人物二.*女儿.*,88,0,642,720,-1
17,人物二/妻子/人物一,.*人物二.*妻子.*人物一.*,87,1,1593,807,1
18,年/日/人物二/人物一,.*年.*日.*人物二.*人物一.*,87,1,2639,995,1
19,年/月/日/人物二/人物一,.*年.*月.*日.*人物二.*人物一.*,87,1,1678,563,1
20,人物一/人物二/儿子,.*人物一.*人物二.*儿子.*,84,-1,498,1116,-1
21,人物/人物一/人物二,.*人物.*人物一.*人物二.*,83,0,1339,996,1
22,人物/人物二/人物一,.*人物.*人物二.*人物一.*,83,0,1296,1027,1
23,中/人物二/人物一,.*中.*人物二.*人物一.*,82,0,731,435,1
24,人物二/夫人/人物一,.*人物二.*夫人.*人物一.*,78,1,1788,945,1
25,人物二/女儿/人物一,.*人物二.*女儿.*人物一.*,78,-1,641,735,-1
26,人物二/人物一/之子,.*人物二.*人物一.*之子.*,77,-1,298,898,-1
27,中/人物一/人物二,.*中.*人物一.*人物二.*,75,0,722,355,1
28,人物一/妻子/人物二,.*人物一.*妻子.*人物二.*,73,1,1591,806,1
29,人物一/人物二/中,.*人物一.*人物二.*中.*,72,0,771,428,1
30,人物一/人物/人物二,.*人物一.*人物.*人物二.*,70,0,1217,926,1
31,人物二/人物一/儿子,.*人物二.*人物一.*儿子.*,70,0,504,1086,-1
32,日/人物一/人物二,.*日.*人物一.*人物二.*,69,1,3147,1133,1
33,月/日/人物一/人物二,.*月.*日.*人物一.*人物二.*,69,1,1614,457,1
34,人物二/中/人物一,.*人物二.*中.*人物一.*,68,0,709,389,1
35,人物一/儿子/人物二,.*人物一.*儿子.*人物二.*,67,-1,495,1106,-1
36,人物二/人物一/中,.*人物二.*人物一.*中.*,67,0,778,448,1
37,人物二/父亲/人物一,.*人物二.*父亲.*人物一.*,67,-1,627,952,-1
38,人物一/中/人物二,.*人物一.*中.*人物二.*,63,0,698,395,1
39,人物一/月/人物二,.*人物一.*月.*人物二.*,60,0,3290,1182,1
40,人物一/人物二/结婚,.*人物一.*人物二.*结婚.*,59,1,4999,2655,1
41,人物一/夫人/人物二,.*人物一.*夫人.*人物二.*,58,1,1782,928,1
42,人物二/人物一/女儿,.*人物二.*人物一.*女儿.*,58,0,644,717,-1
43,人物一/人物二/夫妇,.*人物一.*人物二.*夫妇.*,56,1,2665,800,1
44,人物一/年/月/人物二,.*人物一.*年.*月.*人物二.*,55,0,2562,936,1
45,人物二/月/人物一,.*人物二.*月.*人物一.*,55,0,3293,1189,1
46,年/日/人物一/人物二,.*年.*日.*人物一.*人物二.*,55,1,2638,995,1
47,年/月/日/人物一/人物二,.*年.*月.*日.*人物一.*人物二.*,55,1,1677,564,1
48,人物一/之子/人物二,.*人物一.*之子.*人物二.*,54,-1,296,865,-1
49,人物二/人物一/结婚,.*人物二.*人物一.*结婚.*,54,1,4999,2654,1
50,人物一/人物二/时,.*人物一.*人物二.*时.*,52,0,243,171,1
51,人物二/人物一/夫妇,.*人物二.*人物一.*夫妇.*,50,1,2657,800,1
52,人物一/人物二/妻子,.*人物一.*人物二.*妻子.*,49,1,1590,805,1
53,人物一/时/人物二,.*人物一.*时.*人物二.*,49,0,211,177,1
54,人物二/年/月/人物一,.*人物二.*年.*月.*人物一.*,49,0,2564,936,1
55,人物一/女儿/人物二,.*人物一.*女儿.*人物二.*,48,-1,639,727,-1
56,人物一/人物二/之女,.*人物一.*人物二.*之女.*,46,-1,1086,1933,-1
57,人物一/人物二/子,.*人物一.*人物二.*子.*,46,0,1277,2503,-1
58,人物一/人物二/月,.*人物一.*人物二.*月.*,46,1,3305,1185,1
59,生活/人物一/人物二,.*生活.*人物一.*人物二.*,45,1,4601,2077,1
60,生活/人物二/人物一,.*生活.*人物二.*人物一.*,45,1,4599,2077,1
61,人物二/长子/人物一,.*人物二.*长子.*人物一.*,44,-1,1557,2342,-1
62,人物一/人物二/张,.*人物一.*人物二.*张.*,43,0,4550,2575,1
63,人物一/人物二/长子,.*人物一.*人物二.*长子.*,43,-1,1556,2344,-1
64,人物二/人物一/时,.*人物二.*人物一.*时.*,43,0,244,198,1
65,人物二/时/人物一,.*人物二.*时.*人物一.*,43,0,212,162,1
66,人物二/生/人物一,.*人物二.*生.*人物一.*,43,0,1812,2181,-1
67,人物一/人物二/一个,.*人物一.*人物二.*一个.*,42,0,1391,428,1
68,人物一/人物二/夫人,.*人物一.*人物二.*夫人.*,41,1,1796,926,1
69,人物一/母亲/人物二,.*人物一.*母亲.*人物二.*,41,-1,1497,1472,1
70,人物二/人物一/张,.*人物二.*人物一.*张.*,41,0,4563,2583,1
71,人物二/母亲/人物一,.*人物二.*母亲.*人物一.*,41,0,1501,1470,1
72,人物一/人物二/说,.*人物一.*人物二.*说.*,40,0,1010,298,1
73,人物二/人物/人物一,.*人物二.*人物.*人物一.*,40,0,1232,1005,1
74,人物二/人物一/父亲,.*人物二.*人物一.*父亲.*,40,-1,627,937,-1
75,个人/人物二/人物一,.*个人.*人物二.*人物一.*,39,1,5636,3664,1
76,人物一/人物二/父亲,.*人物一.*人物二.*父亲.*,39,-1,628,940,-1
77,人物二/人物一/月,.*人物二.*人物一.*月.*,39,0,3299,1192,1
78,人物二/日/人物一,.*人物二.*日.*人物一.*,39,0,3124,1139,1
79,个人/人物一/人物二,.*个人.*人物一.*人物二.*,38,1,5636,3664,1
80,人物一/人物二/年/月,.*人物一.*人物二.*年.*月.*,38,0,2563,935,1
81,人物一/人物二/生,.*人物一.*人物二.*生.*,37,0,1892,2155,-1
82,说/人物二/人物一,.*说.*人物二.*人物一.*,37,0,1011,338,1
83,人物二/人物一/一起,.*人物二.*人物一.*一起.*,36,0,4255,2356,1
84,人物二/人物一/生,.*人物二.*人物一.*生.*,36,0,1852,2172,-1
85,人物二/子/人物一,.*人物二.*子.*人物一.*,36,-1,1233,2845,-1
86,人物二/月/日/人物一,.*人物二.*月.*日.*人物一.*,36,0,1613,455,1
87,人物一/人物二/成为,.*人物一.*人物二.*成为.*,35,0,2327,1383,1
88,人物一/人物二/母亲,.*人物一.*人物二.*母亲.*,35,-1,1500,1473,1
89,人物一/说/人物二,.*人物一.*说.*人物二.*,35,0,1006,321,1
90,人物二/一个/人物一,.*人物二.*一个.*人物一.*,35,0,1391,440,1
91,人物二/人物一/两人,.*人物二.*人物一.*两人.*,35,1,4910,2064,1
92,人物二/杀/人物一,.*人物二.*杀.*人物一.*,35,0,2648,1925,1
93,时/人物二/人物一,.*时.*人物二.*人物一.*,35,0,220,226,-1
94,说/人物一/人物二,.*说.*人物一.*人物二.*,35,0,1015,308,1
95,个人/生活/人物一/人物二,.*个人.*生活.*人物一.*人物二.*,34,1,4165,1693,1
96,个人/生活/人物二/人物一,.*个人.*生活.*人物二.*人物一.*,34,1,4165,1693,1
97,人物一/人物二/两人,.*人物一.*人物二.*两人.*,34,1,4915,2062,1
98,人物一/年/日/人物二,.*人物一.*年.*日.*人物二.*,34,0,2637,994,1
99,人物一/年/月/日/人物二,.*人物一.*年.*月.*日.*人物二.*,34,0,1677,562,1
100,人物一/日/人物二,.*人物一.*日.*人物二.*,34,0,3129,1137,1
101,人物一/月/日/人物二,.*人物一.*月.*日.*人物二.*,34,0,1613,456,1
102,人物一/生/人物二,.*人物一.*生.*人物二.*,34,0,1838,2186,-1
103,时/人物一/人物二,.*时.*人物一.*人物二.*,34,0,242,173,1
104,人物二/之女/人物一,.*人物二.*之女.*人物一.*,33,-1,1086,1935,-1
105,人物二/人物一/一个,.*人物二.*人物一.*一个.*,33,1,1398,431,1
106,人物二/人物一/太子,.*人物二.*人物一.*太子.*,33,-1,2158,2961,-1
107,人物二/人物一/夫人,.*人物二.*人物一.*夫人.*,33,0,1787,928,1
108,人物二/人物一/说,.*人物二.*人物一.*说.*,33,0,1008,296,1
109,人物二/去世/人物一,.*人物二.*去世.*人物一.*,33,-1,4463,4261,1
110,人物二/死后/人物一,.*人物二.*死后.*人物一.*,33,-1,3298,3621,-1
111,父亲/人物二/人物一,.*父亲.*人物二.*人物一.*,33,0,630,928,-1
