rule_id,rule,pattern,frequence,original_label,pos_sent_num,neg_sent_num,final_label
0,年/人物二/人物一,.*年.*人物二.*人物一.*,84,-1,488,799,-1
1,人物一/人物二/弟子,.*人物一.*人物二.*弟子.*,57,1,716,301,1
2,人物二/弟子/人物一,.*人物二.*弟子.*人物一.*,57,1,718,303,1
3,年/人物一/人物二,.*年.*人物一.*人物二.*,53,-1,476,785,-1
4,人物二/说/人物一,.*人物二.*说.*人物一.*,42,1,392,182,1
5,人物一/年/人物二,.*人物一.*年.*人物二.*,36,1,476,774,-1
6,人物二/人物一/说,.*人物二.*人物一.*说.*,26,1,405,183,1
7,中/人物一/人物二,.*中.*人物一.*人物二.*,25,1,214,230,-1
8,人物/人物二/人物一,.*人物.*人物二.*人物一.*,25,-1,252,442,-1
9,人物一/人物二/学生,.*人物一.*人物二.*学生.*,25,1,1433,1172,1
10,中/人物二/人物一,.*中.*人物二.*人物一.*,24,-1,230,245,-1
11,人物/人物一/人物二,.*人物.*人物一.*人物二.*,22,1,284,436,-1
12,人物一/人物/人物二,.*人物一.*人物.*人物二.*,22,-1,289,417,-1
13,人物一/人物二/说,.*人物一.*人物二.*说.*,22,1,408,186,1
14,人物二/弟弟/人物一,.*人物二.*弟弟.*人物一.*,22,-1,686,905,-1
15,人物一/中/人物二,.*人物一.*中.*人物二.*,21,-1,199,230,-1
16,人物一/人物二/中,.*人物一.*人物二.*中.*,21,-1,224,273,-1
17,人物一/人物二/得意,.*人物一.*人物二.*得意.*,21,1,1472,1269,1
18,人物二/人物一/中,.*人物二.*人物一.*中.*,20,-1,221,277,-1
19,人物一/子路/人物二,.*人物一.*子路.*人物二.*,19,1,1328,1061,1
20,月/人物二/人物一,.*月.*人物二.*人物一.*,19,-1,285,530,-1
21,钟离/人物一/人物二,.*钟离.*人物一.*人物二.*,19,1,1257,1210,1
22,铁拐李/人物一/人物二,.*铁拐李.*人物一.*人物二.*,19,1,1246,1179,1
23,人物一/人物二/年,.*人物一.*人物二.*年.*,18,-1,469,772,-1
24,人物一/拜/人物二,.*人物一.*拜.*人物二.*,18,1,1183,1101,1
25,人物二/中/人物一,.*人物二.*中.*人物一.*,18,1,206,220,-1
26,人物二/人物一/妹妹,.*人物二.*人物一.*妹妹.*,18,-1,600,954,-1
27,人物二/哥哥/人物一,.*人物二.*哥哥.*人物一.*,18,-1,987,1143,-1
28,汉/人物一/人物二,.*汉.*人物一.*人物二.*,18,1,1165,1107,1
29,人物一/人物二/曹国舅,.*人物一.*人物二.*曹国舅.*,17,1,1207,1141,1
30,八仙/人物一/人物二,.*八仙.*人物一.*人物二.*,17,1,1214,1094,1
31,汉/钟离/人物一/人物二,.*汉.*钟离.*人物一.*人物二.*,17,1,919,868,1
32,人物一/人物二/为师,.*人物一.*人物二.*为师.*,16,1,1372,1273,1
33,人物一/人物二/何仙姑,.*人物一.*人物二.*何仙姑.*,16,1,1246,1215,1
34,人物一/人物二/得意/弟子,.*人物一.*人物二.*得意.*弟子.*,16,1,886,441,1
35,人物二/人物一/年,.*人物二.*人物一.*年.*,16,-1,468,775,-1
36,人物二/徒弟/人物一,.*人物二.*徒弟.*人物一.*,16,1,1257,1165,1
37,人物一/人物二/学习,.*人物一.*人物二.*学习.*,15,1,1250,1040,1
38,人物一/人物二/成为,.*人物一.*人物二.*成为.*,15,-1,506,580,-1
39,人物一/字/人物二,.*人物一.*字.*人物二.*,15,1,698,595,1
40,人物一/拜/人物二/为师,.*人物一.*拜.*人物二.*为师.*,15,1,1172,1046,1
41,人物一/说/人物二,.*人物一.*说.*人物二.*,15,1,401,186,1
42,人物二/人物一/王姬,.*人物二.*人物一.*王姬.*,15,-1,1067,1065,1
43,人物二/学生/人物一,.*人物二.*学生.*人物一.*,15,1,1433,1171,1
44,人物二/时/人物一,.*人物二.*时.*人物一.*,15,1,79,46,1
45,人物二/昌/人物一,.*人物二.*昌.*人物一.*,15,-1,1339,1282,1
46,人物二/昌/人物一/王姬,.*人物二.*昌.*人物一.*王姬.*,15,-1,920,912,1
47,人物二/王姬/人物一,.*人物二.*王姬.*人物一.*,15,-1,1067,1065,1
48,人物二/王姬/人物一/王姬,.*人物二.*王姬.*人物一.*王姬.*,15,-1,640,656,-1
49,人物二/王姬/昌/人物一,.*人物二.*王姬.*昌.*人物一.*,15,-1,920,912,1
50,人物二/王姬/昌/人物一/王姬,.*人物二.*王姬.*昌.*人物一.*王姬.*,15,-1,549,555,-1
51,人物一/人物二/兄弟,.*人物一.*人物二.*兄弟.*,14,-1,697,876,-1
52,人物一/人物二/徒弟,.*人物一.*人物二.*徒弟.*,14,1,1260,1162,1
53,人物一/人物二/道,.*人物一.*人物二.*道.*,14,1,997,672,1
54,人物二/人物一/发,.*人物二.*人物一.*发.*,14,-1,1145,1203,-1
55,人物二/人物一/没有,.*人物二.*人物一.*没有.*,14,-1,807,808,-1
56,铁拐李/汉/人物一/人物二,.*铁拐李.*汉.*人物一.*人物二.*,14,1,950,907,1
57,铁拐李/汉/钟离/人物一/人物二,.*铁拐李.*汉.*钟离.*人物一.*人物二.*,14,1,649,552,1
58,铁拐李/钟离/人物一/人物二,.*铁拐李.*钟离.*人物一.*人物二.*,14,1,930,876,1
59,中国/人物二/人物一,.*中国.*人物二.*人物一.*,13,-1,207,280,-1
60,人物一/字/子路/人物二,.*人物一.*字.*子路.*人物二.*,13,1,788,516,1
61,人物一/鲁国/人物二,.*人物一.*鲁国.*人物二.*,13,1,1342,1160,1
62,人物二/人物一/一个,.*人物二.*人物一.*一个.*,13,-1,248,332,-1
63,人物二/人物一/兄弟,.*人物二.*人物一.*兄弟.*,13,-1,701,875,-1
64,人物二/人物一/弟子,.*人物二.*人物一.*弟子.*,13,1,706,302,1
65,人物二/人物一/王姬/发,.*人物二.*人物一.*王姬.*发.*,13,-1,919,963,-1
66,人物二/女儿/人物一,.*人物二.*女儿.*人物一.*,13,-1,50,227,-1
67,人物二/妹妹/人物一,.*人物二.*妹妹.*人物一.*,13,-1,600,955,-1
68,人物二/子/人物一,.*人物二.*子.*人物一.*,13,1,512,505,1
69,人物二/昌/人物一/发,.*人物二.*昌.*人物一.*发.*,13,-1,1218,1185,1
70,人物二/昌/人物一/王姬/发,.*人物二.*昌.*人物一.*王姬.*发.*,13,-1,815,815,0
71,人物二/王姬/人物一/发,.*人物二.*王姬.*人物一.*发.*,13,-1,919,963,-1
72,人物二/王姬/人物一/王姬/发,.*人物二.*王姬.*人物一.*王姬.*发.*,13,-1,538,597,-1
73,人物二/王姬/昌/人物一/发,.*人物二.*王姬.*昌.*人物一.*发.*,13,-1,815,815,0
74,人物二/王姬/昌/人物一/王姬/发,.*人物二.*王姬.*昌.*人物一.*王姬.*发.*,13,-1,487,512,-1
75,八仙/铁拐李/人物一/人物二,.*八仙.*铁拐李.*人物一.*人物二.*,13,1,920,853,1
76,年/月/人物二/人物一,.*年.*月.*人物二.*人物一.*,13,-1,230,428,-1
77,弟子/人物一/人物二,.*弟子.*人物一.*人物二.*,13,1,705,301,1
78,月/人物一/人物二,.*月.*人物一.*人物二.*,13,-1,285,531,-1
79,铁拐李/人物一/人物二/曹国舅,.*铁拐李.*人物一.*人物二.*曹国舅.*,13,1,896,859,1
80,人物一/人物二/弟弟,.*人物一.*人物二.*弟弟.*,12,-1,683,906,-1
81,人物一/蓝采和/人物二,.*人物一.*蓝采和.*人物二.*,12,1,1296,1231,1
82,人物二/人物一/学生,.*人物二.*人物一.*学生.*,12,1,1434,1171,1
83,人物二/年/人物一,.*人物二.*年.*人物一.*,12,-1,468,772,-1
84,八仙/钟离/人物一/人物二,.*八仙.*钟离.*人物一.*人物二.*,12,1,919,848,1
85,张果老/人物一/人物二,.*张果老.*人物一.*人物二.*,12,1,1267,1188,1
86,汉/人物一/人物二/曹国舅,.*汉.*人物一.*人物二.*曹国舅.*,12,1,901,862,1
87,汉/钟离/人物一/人物二/曹国舅,.*汉.*钟离.*人物一.*人物二.*曹国舅.*,12,1,589,514,1
88,钟离/人物一/人物二/曹国舅,.*钟离.*人物一.*人物二.*曹国舅.*,12,1,846,807,1
89,人物二/人物一/中国,.*人物二.*人物一.*中国.*,11,-1,204,277,-1
90,人物二/人物一/时,.*人物二.*人物一.*时.*,11,1,90,65,1
91,介绍/人物二/人物一,.*介绍.*人物二.*人物一.*,11,-1,626,913,-1
92,八仙/人物一/人物二/曹国舅,.*八仙.*人物一.*人物二.*曹国舅.*,11,1,911,849,1
93,八仙/汉/人物一/人物二,.*八仙.*汉.*人物一.*人物二.*,11,1,952,862,1
94,八仙/汉/钟离/人物一/人物二,.*八仙.*汉.*钟离.*人物一.*人物二.*,11,1,645,545,1
95,导演/人物二/人物一,.*导演.*人物二.*人物一.*,11,1,720,813,-1
96,日/人物二/人物一,.*日.*人物二.*人物一.*,11,-1,279,498,-1
97,月/日/人物二/人物一,.*月.*日.*人物二.*人物一.*,11,-1,92,218,-1
98,演员/人物二/人物一,.*演员.*人物二.*人物一.*,11,1,698,813,-1
99,著名/人物二/人物一,.*著名.*人物二.*人物一.*,11,1,1076,965,1
100,铁拐李/汉/人物一/人物二/曹国舅,.*铁拐李.*汉.*人物一.*人物二.*曹国舅.*,11,1,628,553,1
101,铁拐李/汉/钟离/人物一/人物二/曹国舅,.*铁拐李.*汉.*钟离.*人物一.*人物二.*曹国舅.*,11,1,437,354,1
102,铁拐李/钟离/人物一/人物二/曹国舅,.*铁拐李.*钟离.*人物一.*人物二.*曹国舅.*,11,1,572,503,1
